OrgCode,OrgName,Procedure,Measure,Modelled_Records_2011,Modelled_Records_2012,Modelled_Records_2013,Modelled_Records_2014,Modelled_Records_2015,Modelled_Records_2016,Modelled_Records_2017,Adjusted_Health_Gain_2011,Adjusted_Health_Gain_2012,Adjusted_Health_Gain_2013,Adjusted_Health_Gain_2014,Adjusted_Health_Gain_2015,Adjusted_Health_Gain_2016,Adjusted_Health_Gain_2017,Outlier_2011,Outlier_2012,Outlier_2013,Outlier_2014,Outlier_2015,Outlier_2016,Outlier_2017
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Hip Replacement Primary,Oxford Hip Score,0,165,179,190,159,153,174,-,19.264,19.607,19.648,19.456,18.646,20.953,No procedures,Negative outlier (99.8%),Negative outlier (95%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (95%)
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Hip Replacement Revision,Oxford Hip Score,0,25,12,13,13,15,10,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Total Hip Replacement,Oxford Hip Score,266,190,191,203,172,168,184,18.354,18.599,18.872,19.243,19.646,18.52,20.834,Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (99.8%),Negative outlier (95%),Negative outlier (95%),Negative outlier (99.8%),Negative outlier (95%)
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Knee Replacement Primary,Oxford Knee Score,0,249,295,263,278,248,211,-,14.997,15.786,16.052,16.522,16.39,17.228,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Knee Replacement Revision,Oxford Knee Score,0,18,11,8,12,11,5,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Total Knee Replacement,Oxford Knee Score,319,267,306,271,290,259,216,14.869,14.851,15.635,15.994,16.46,16.26,16.991,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Hip Replacement Primary,EQ VAS,0,157,158,164,236,208,287,-,13.092,11.174,11.811,11.927,11.66,16.679,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Hip Replacement Revision,EQ VAS,0,0,*,*,3,1,11,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,228,200,223,233,247,323,-,6.09,5.612,5.579,7.86,6.304,8.696,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Knee Replacement Revision,EQ VAS,0,*,*,*,1,3,4,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,171,157,158,164,239,209,298,9.024,12.726,10.625,11.568,11.66,11.135,15.765,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,218,228,200,223,234,250,327,4.607,5.606,5.542,5.02,7.397,6.078,8.22,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,174,160,184,248,221,299,-,0.424,0.406,0.405,0.416,0.409,0.484,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,0,*,*,2,1,12,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,249,214,241,251,255,344,-,0.323,0.336,0.319,0.325,0.313,0.33,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Knee Replacement Revision,EQ-5D Index,0,*,*,*,2,5,4,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,175,174,160,184,250,222,311,0.394,0.413,0.394,0.401,0.411,0.402,0.471,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Total Knee Replacement,EQ-5D Index,233,249,214,241,253,260,348,0.327,0.317,0.333,0.311,0.321,0.312,0.325,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Hip Replacement Primary,Oxford Hip Score,0,194,187,197,271,238,319,-,20.506,20.165,20.605,20.586,20.772,22.853,No procedures,Not an outlier,Negative outlier (95%),Not an outlier,Negative outlier (95%),Negative outlier (95%),Not an outlier
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Hip Replacement Revision,Oxford Hip Score,0,0,*,*,3,1,13,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Total Hip Replacement,Oxford Hip Score,200,194,187,197,274,239,332,18.668,20.159,19.699,20.432,20.245,20.401,22.013,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Knee Replacement Primary,Oxford Knee Score,0,279,232,256,273,278,366,-,16.124,16.48,16.213,16.828,16.002,16.57,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Knee Replacement Revision,Oxford Knee Score,0,*,*,*,2,6,5,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Total Knee Replacement,Oxford Knee Score,255,279,232,256,275,284,371,15.845,16.084,16.413,16.028,16.703,16.003,16.401,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ VAS,0,166,199,143,157,56,175,-,11.254,12.452,13.419,14.233,12.762,15.336,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ VAS,0,8,6,*,11,1,8,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,191,196,161,155,74,188,-,4.487,5.835,5.346,5.371,8.456,6.973,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,EQ VAS,0,*,8,7,6,5,9,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,109,174,205,143,168,57,183,10.314,10.905,11.815,12.678,12.829,12.209,14.861,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,155,191,204,168,161,79,197,1.631,4.433,5.857,5.51,5.327,8.426,6.745,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,172,203,148,158,59,178,-,0.464,0.444,0.451,0.486,0.465,0.464,No procedures,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,8,6,*,11,1,8,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,201,194,167,162,82,196,-,0.3,0.32,0.326,0.331,0.342,0.31,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,EQ-5D Index,0,7,9,8,7,5,9,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,119,180,209,148,169,60,186,0.43,0.452,0.433,0.437,0.475,0.458,0.458,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,EQ-5D Index,168,208,203,175,169,87,205,0.273,0.298,0.317,0.325,0.329,0.347,0.309,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Primary,Oxford Hip Score,0,196,220,158,178,68,193,-,21.552,21.206,22.113,23.747,23.153,23.478,No procedures,Not an outlier,Not an outlier,Not an outlier,Positive outlier (99.8%),Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Hip Replacement Revision,Oxford Hip Score,0,8,8,*,10,1,8,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Total Hip Replacement,Oxford Hip Score,135,204,228,158,188,69,201,20.478,20.886,20.367,21.274,23.033,22.691,22.761,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (99.8%),Not an outlier,Not an outlier
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Primary,Oxford Knee Score,0,229,221,165,177,91,208,-,14.769,15.124,15.637,15.284,17.047,14.778,No procedures,Negative outlier (95%),Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Negative outlier (99.8%)
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Knee Replacement Revision,Oxford Knee Score,0,7,9,7,7,5,11,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Total Knee Replacement,Oxford Knee Score,180,236,230,172,184,96,219,13.584,14.728,15.183,15.664,15.251,17.327,14.784,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (99.8%)
RGQ,IPSWICH HOSPITAL NHS TRUST,Hip Replacement Primary,EQ VAS,0,230,221,107,131,198,236,-,15.018,14.64,12.116,15.806,14.119,16.702,No procedures,Positive outlier (99.8%),Positive outlier (95%),Not an outlier,Positive outlier (95%),Not an outlier,Positive outlier (95%)
RGQ,IPSWICH HOSPITAL NHS TRUST,Hip Replacement Revision,EQ VAS,0,*,*,8,3,7,8,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGQ,IPSWICH HOSPITAL NHS TRUST,Knee Replacement Primary,EQ VAS,0,254,191,111,119,208,246,-,6.888,7.862,8.311,8.971,9.381,9.565,No procedures,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier
RGQ,IPSWICH HOSPITAL NHS TRUST,Knee Replacement Revision,EQ VAS,0,*,*,*,1,4,4,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGQ,IPSWICH HOSPITAL NHS TRUST,Total Hip Replacement,EQ VAS,156,230,221,115,134,205,244,11.311,14.488,14.066,11.676,15.254,13.879,16.472,Not an outlier,Positive outlier (99.8%),Positive outlier (95%),Not an outlier,Positive outlier (95%),Not an outlier,Positive outlier (95%)
RGQ,IPSWICH HOSPITAL NHS TRUST,Total Knee Replacement,EQ VAS,145,254,191,111,120,212,250,4.948,6.499,7.381,7.907,8.646,8.684,8.947,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGQ,IPSWICH HOSPITAL NHS TRUST,Hip Replacement Primary,EQ-5D Index,0,240,240,113,142,204,242,-,0.455,0.466,0.439,0.442,0.458,0.481,No procedures,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGQ,IPSWICH HOSPITAL NHS TRUST,Hip Replacement Revision,EQ-5D Index,0,*,*,9,6,7,11,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGQ,IPSWICH HOSPITAL NHS TRUST,Knee Replacement Primary,EQ-5D Index,0,277,203,113,129,214,259,-,0.353,0.355,0.359,0.312,0.337,0.361,No procedures,Positive outlier (95%),Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier
RGQ,IPSWICH HOSPITAL NHS TRUST,Knee Replacement Revision,EQ-5D Index,0,*,*,*,1,5,5,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGQ,IPSWICH HOSPITAL NHS TRUST,Total Hip Replacement,EQ-5D Index,178,240,240,122,148,211,253,0.44,0.44,0.457,0.427,0.428,0.454,0.48,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGQ,IPSWICH HOSPITAL NHS TRUST,Total Knee Replacement,EQ-5D Index,140,277,203,113,130,219,264,0.33,0.347,0.349,0.353,0.314,0.332,0.354,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGQ,IPSWICH HOSPITAL NHS TRUST,Hip Replacement Primary,Oxford Hip Score,0,274,256,126,151,218,262,-,22.414,22.622,22.052,22.767,23.036,23.614,No procedures,Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Positive outlier (95%),Positive outlier (95%)
RGQ,IPSWICH HOSPITAL NHS TRUST,Hip Replacement Revision,Oxford Hip Score,0,*,*,8,6,7,14,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGQ,IPSWICH HOSPITAL NHS TRUST,Total Hip Replacement,Oxford Hip Score,191,274,256,134,157,225,276,22.735,22.516,22.719,21.892,22.746,23.293,23.856,Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (99.8%),Not an outlier,Positive outlier (95%),Positive outlier (99.8%),Positive outlier (99.8%)
RGQ,IPSWICH HOSPITAL NHS TRUST,Knee Replacement Primary,Oxford Knee Score,0,307,222,121,133,225,277,-,18.479,18.215,18.446,18.098,18.893,19.204,No procedures,Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (95%),Positive outlier (95%),Positive outlier (99.8%),Positive outlier (99.8%)
RGQ,IPSWICH HOSPITAL NHS TRUST,Knee Replacement Revision,Oxford Knee Score,0,*,*,*,1,5,6,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGQ,IPSWICH HOSPITAL NHS TRUST,Total Knee Replacement,Oxford Knee Score,161,307,222,121,134,230,283,17.307,18.34,18.235,18.443,17.974,18.84,19.096,Positive outlier (95%),Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (95%),Positive outlier (99.8%),Positive outlier (99.8%)
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Hip Replacement Primary,EQ VAS,0,185,247,234,256,186,107,-,11.305,12.361,11.882,13.981,13.76,17.012,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Hip Replacement Revision,EQ VAS,0,13,17,12,18,12,14,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Knee Replacement Primary,EQ VAS,0,154,186,179,148,117,118,-,5.044,3.648,5.774,4.593,8.306,10.261,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Knee Replacement Revision,EQ VAS,0,7,12,*,5,2,0,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,No procedures
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Total Hip Replacement,EQ VAS,213,198,264,246,274,198,121,11.124,10.975,11.842,11.746,13.586,14.324,15.64,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Total Knee Replacement,EQ VAS,187,161,198,179,153,119,118,4.245,5.139,3.905,5.322,4.391,8.067,9.692,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Hip Replacement Primary,EQ-5D Index,0,194,256,246,265,188,111,-,0.419,0.444,0.42,0.462,0.441,0.479,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Hip Replacement Revision,EQ-5D Index,0,11,16,16,19,13,13,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Knee Replacement Primary,EQ-5D Index,0,155,204,189,153,120,116,-,0.35,0.308,0.314,0.304,0.347,0.406,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (99.8%)
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Knee Replacement Revision,EQ-5D Index,0,10,12,*,4,3,1,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Total Hip Replacement,EQ-5D Index,211,205,272,262,284,201,124,0.415,0.409,0.43,0.413,0.452,0.439,0.466,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
